@relation test_predicted

@attribute 'prediction margin' numeric
@attribute 'predicted answer' {0,1}
@attribute answer {0,1}
@attribute 0.0 numeric
@attribute 0.1 numeric
@attribute 0.2 numeric
@attribute 0.3 numeric
@attribute 0.4 numeric
@attribute 0.5 numeric
@attribute 0.6 numeric
@attribute 0.7 numeric
@attribute 0.8 numeric
@attribute e0.0 numeric
@attribute e0.1 numeric
@attribute e0.2 numeric
@attribute e0.3 numeric
@attribute e0.4 numeric
@attribute e0.5 numeric
@attribute e0.6 numeric
@attribute e0.7 numeric
@attribute e0.8 numeric
@attribute e0.9 numeric
@attribute 1.0 numeric
@attribute 1.1 numeric
@attribute 1.2 numeric
@attribute 1.3 numeric
@attribute 1.4 numeric
@attribute 1.5 numeric
@attribute 1.6 numeric
@attribute 1.7 numeric
@attribute 1.8 numeric
@attribute e1.0 numeric
@attribute e1.1 numeric
@attribute e1.2 numeric
@attribute e1.3 numeric
@attribute e1.4 numeric
@attribute e1.5 numeric
@attribute e1.6 numeric
@attribute e1.7 numeric
@attribute e1.8 numeric
@attribute e1.9 numeric
@attribute 2.0 numeric
@attribute 2.1 numeric
@attribute 2.2 numeric
@attribute 2.3 numeric
@attribute 2.4 numeric
@attribute 2.5 numeric
@attribute 2.6 numeric
@attribute 2.7 numeric
@attribute 2.8 numeric
@attribute e2.0 numeric
@attribute e2.1 numeric
@attribute e2.2 numeric
@attribute e2.3 numeric
@attribute e2.4 numeric
@attribute e2.5 numeric
@attribute e2.6 numeric
@attribute e2.7 numeric
@attribute e2.8 numeric
@attribute e2.9 numeric
@attribute 3.0 numeric
@attribute 3.1 numeric
@attribute 3.2 numeric
@attribute 3.3 numeric
@attribute 3.4 numeric
@attribute 3.5 numeric
@attribute 3.6 numeric
@attribute 3.7 numeric
@attribute 3.8 numeric
@attribute e3.0 numeric
@attribute e3.1 numeric
@attribute e3.2 numeric
@attribute e3.3 numeric
@attribute e3.4 numeric
@attribute e3.5 numeric
@attribute e3.6 numeric
@attribute e3.7 numeric
@attribute e3.8 numeric
@attribute e3.9 numeric
@attribute 4.0 numeric
@attribute 4.1 numeric
@attribute 4.2 numeric
@attribute 4.3 numeric
@attribute 4.4 numeric
@attribute 4.5 numeric
@attribute 4.6 numeric
@attribute 4.7 numeric
@attribute 4.8 numeric
@attribute 5.0 numeric
@attribute 5.1 numeric
@attribute 5.2 numeric
@attribute 5.3 numeric
@attribute 5.4 numeric
@attribute 5.5 numeric
@attribute 5.6 numeric
@attribute 5.7 numeric
@attribute 5.8 numeric
@attribute 6.0 numeric
@attribute 6.1 numeric
@attribute 6.2 numeric
@attribute 6.3 numeric
@attribute 6.4 numeric
@attribute 6.5 numeric
@attribute 6.6 numeric
@attribute 6.7 numeric
@attribute 6.8 numeric
@attribute 7.0 numeric
@attribute 7.1 numeric
@attribute 7.2 numeric
@attribute 7.3 numeric
@attribute 7.4 numeric
@attribute 7.5 numeric
@attribute 7.6 numeric
@attribute 7.7 numeric
@attribute 7.8 numeric
@attribute 8.0 numeric
@attribute 8.1 numeric
@attribute 8.2 numeric
@attribute 8.3 numeric
@attribute 8.4 numeric
@attribute 8.5 numeric
@attribute 8.6 numeric
@attribute 8.7 numeric
@attribute 8.8 numeric
@attribute 9.0 numeric
@attribute 9.1 numeric
@attribute 9.2 numeric
@attribute 9.3 numeric
@attribute 9.4 numeric
@attribute 9.5 numeric
@attribute 9.6 numeric
@attribute 9.7 numeric
@attribute 9.8 numeric

@data
1,1,1,7,1.092409,9,3,0.70014,21,9,0.692308,0.529412,9,0.50609,12,3.464102,0.540062,18,6,0.521739,0.352941,12.596233,7,1.064505,9,3,0.70014,21,9,0.692308,0.529412,9,0.476643,12,3.464102,0.540062,18,6,0.521739,0.352941,12.588872,3,0.955,3,1.732051,0.996024,5,5,1,1,5,0.688889,4,2,0.951503,8,4,0.888889,0.8,6.58232,5,0.945093,5,2.236068,0.919145,15,9,0.857143,0.75,6,0.95404,4,2,0.883883,14,9,0.9,0.818182,9.639026,2,1.096667,1,1,0.912871,5,5,0.909091,0.833333,2,1.096667,1,1,0.912871,5,5,0.909091,0.833333,2,1.017778,1,1,0.912871,5,5,0.909091,0.833333,2,1.096667,1,1,0.912871,5,5,0.909091,0.833333,0,0.483333,2,1.414214,0,0,0,0,0,2,1.017778,1,1,0.912871,5,5,0.909091,0.833333
1,1,1,14,0.538394,18,4.472136,0.764287,28,16,0.680851,0.516129,21,0.530454,22,4.690416,0.592999,30,10,0.5,0.333333,8.149746,13,0.567215,16,4.242641,0.792594,24,17,0.723404,0.566667,21,0.542055,22,4.690416,0.592999,30,10,0.5,0.333333,8.1508,13,0.520883,16,8.717798,0.900937,26,10,0.869565,0.769231,16,0.495671,16,5.656854,0.86358,32,7,0.7,0.538462,7.204961,13,0.644231,14,4,0.894059,24,14,0.736842,0.583333,21,0.653487,18,4.472136,0.7698,30,9,0.545455,0.375,7.710534,7,0.496091,8,2.828427,0.69282,8,5,0.588235,0.416667,7,0.496091,8,2.828427,0.69282,8,5,0.588235,0.416667,7,0.490347,8,2.828427,0.69282,8,5,0.588235,0.416667,7,0.496091,8,2.828427,0.69282,8,5,0.588235,0.416667,2,0.417472,4,2,0.353553,2,1,0.333333,0.2,7,0.490347,8,2.828427,0.69282,8,5,0.588235,0.416667
1,1,1,6,0.690927,12,3.464102,0.846154,16,24,0.827586,0.705882,8,0.683664,14,3.741657,0.816072,18,22,0.785714,0.647059,22.891389,6,0.624925,12,3.464102,0.846154,16,24,0.827586,0.705882,8,0.620367,14,3.741657,0.816072,18,22,0.785714,0.647059,22.87029,5,0.77305,4,2,0.991903,14,8,0.941176,0.888889,7,0.738364,6,2.44949,0.988706,16,7,0.875,0.777778,13.943113,6,0.69143,12,3.464102,0.866667,16,22,0.830189,0.709677,8,0.672506,14,3.741657,0.838116,18,21,0.807692,0.677419,22.579131,1,0.660232,4,2,0.846154,4,11,0.846154,0.733333,1,0.660232,4,2,0.846154,4,11,0.846154,0.733333,1,0.650107,4,2,0.846154,4,11,0.846154,0.733333,1,0.660232,4,2,0.846154,4,11,0.846154,0.733333,1,0.461574,4,2,0.333333,2,1,0.333333,0.2,1,0.650107,4,2,0.846154,4,11,0.846154,0.733333
1,1,1,12,0.580553,14,4,0.537853,24,9,0.580645,0.409091,12,0.588831,14,3.741657,0.5,20,7,0.5,0.333333,11.732764,12,0.597222,14,4,0.569803,24,9,0.6,0.428571,12,0.578017,14,3.741657,0.5,20,7,0.5,0.333333,11.730602,10,0.619048,8,3.162278,0.927686,20,7,0.875,0.777778,9,0.613757,10,3.464102,0.894427,18,4,0.615385,0.444444,9.406423,12,0.61083,14,4,0.628971,22,9,0.642857,0.473684,12,0.617196,10,3.162278,0.668153,18,9,0.666667,0.5,10.922859,1,0.573657,3,1.732051,0.771517,3,5,0.769231,0.625,1,0.573657,3,1.732051,0.771517,3,5,0.769231,0.625,1,0.703824,3,1.732051,0.771517,3,5,0.769231,0.625,1,0.573657,3,1.732051,0.771517,3,5,0.769231,0.625,0,0.583333,2,1.414214,0,0,0,0,0,1,0.703824,3,1.732051,0.771517,3,5,0.769231,0.625
1,1,1,7,0.64954,7,2.645751,0.753778,21,9,0.75,0.6,9,0.518736,8,2.828427,0.668994,18,7,0.666667,0.5,11.795706,7,0.623774,7,2.645751,0.753778,21,9,0.75,0.6,9,0.541468,8,2.828427,0.668994,18,7,0.666667,0.5,11.801389,5,0.949784,5,2.645751,0.953057,11,7,0.875,0.777778,7,0.568182,6,2.44949,0.907443,14,5,0.714286,0.555556,9.298739,6,0.811364,7,3,0.838628,13,8,0.8,0.666667,9,0.719114,8,3.162278,0.77658,14,6,0.705882,0.545455,10.727327,3,0.561342,4,2,0.707107,6,3,0.666667,0.5,3,0.561342,4,2,0.707107,6,3,0.666667,0.5,3,0.72875,4,2,0.707107,6,3,0.666667,0.5,3,0.561342,4,2,0.707107,6,3,0.666667,0.5,0,1,0,0,1,0,1,1,1,3,0.72875,4,2,0.707107,6,3,0.666667,0.5
1,1,1,10,0.861489,11,3.316625,0.808138,23,18,0.8,0.666667,13,0.835537,14,3.741657,0.740741,26,15,0.714286,0.555556,18.646944,10,0.864063,11,3.316625,0.816497,23,18,0.818182,0.692308,13,0.846328,14,3.741657,0.750479,26,15,0.731707,0.576923,18.661774,7,0.753441,5,2.645751,0.982155,19,10,0.952381,0.909091,10,0.717101,6,2.828427,0.958745,22,9,0.9,0.818182,13.305614,10,0.80599,11,3.316625,0.869048,23,15,0.810811,0.681818,13,0.809062,12,3.464102,0.842397,26,13,0.742857,0.590909,17.612332,2,0.860033,3,1.732051,0.83666,9,6,0.857143,0.75,2,0.860033,3,1.732051,0.83666,9,6,0.857143,0.75,2,0.848214,3,1.732051,0.83666,9,6,0.857143,0.75,2,0.860033,3,1.732051,0.83666,9,6,0.857143,0.75,2,0.568084,4,2,0.676123,4,4,0.666667,0.5,2,0.848214,3,1.732051,0.83666,9,6,0.857143,0.75
1,1,1,10,0.842698,12,3.741657,0.553372,22,8,0.592593,0.421053,8,0.855521,12,3.464102,0.454545,16,5,0.454545,0.294118,6.646119,10,0.850135,12,3.741657,0.553372,22,8,0.592593,0.421053,8,0.852491,12,3.464102,0.454545,16,5,0.454545,0.294118,6.645686,8,0.639198,8,4,0.869261,16,7,0.875,0.777778,7,0.519481,8,3.464102,0.769919,10,4,0.666667,0.5,4.988595,10,0.765488,12,3.741657,0.553372,22,8,0.592593,0.421053,8,0.798182,12,3.464102,0.454545,16,5,0.454545,0.294118,6.637927,3,0.850926,3,1.732051,0.707107,5,3,0.666667,0.5,3,0.850926,3,1.732051,0.707107,5,3,0.666667,0.5,3,0.816667,3,1.732051,0.707107,5,3,0.666667,0.5,3,0.850926,3,1.732051,0.707107,5,3,0.666667,0.5,1,0.453704,3,1.732051,0,0,0,0,0,3,0.816667,3,1.732051,0.707107,5,3,0.666667,0.5
-1,0,1,17,1.360647,21,5.385165,0.632026,33,16,0.666667,0.5,18,0.529329,24,5.09902,0.524304,32,11,0.511628,0.34375,11.501004,17,1.344035,21,5.385165,0.694879,33,15,0.652174,0.483871,18,0.542119,22,4.690416,0.610658,32,11,0.52381,0.354839,11.21523,10,0.904102,9,4.123106,0.952356,27,9,0.9,0.818182,10,0.630009,10,3.741657,0.928109,28,7,0.777778,0.636364,7.71424,16,1.279779,17,5,0.858873,33,13,0.702703,0.541667,17,0.676329,16,4,0.848115,32,10,0.606061,0.434783,10.195661,5,1.283996,7,3,0.63901,9,5,0.666667,0.5,5,1.283996,7,3,0.63901,9,5,0.666667,0.5,5,1.147917,7,3,0.63901,9,5,0.666667,0.5,5,1.283996,7,3,0.63901,9,5,0.666667,0.5,0,0,0,0,1,0,1,1,1,5,1.147917,7,3,0.63901,9,5,0.666667,0.5
1,1,1,9,0.558444,14,3.741657,0.626783,24,10,0.606061,0.434783,13,0.503605,16,4,0.428571,24,6,0.428571,0.272727,9.233354,9,0.53302,14,3.741657,0.639602,24,10,0.625,0.454545,13,0.518689,16,4,0.467707,24,6,0.444444,0.285714,9.245222,6,0.661905,6,2.44949,0.974481,8,6,0.8,0.666667,10,0.547619,6,2.828427,0.942421,12,5,0.714286,0.555556,5.512616,9,0.583883,14,3.741657,0.725241,24,8,0.571429,0.4,13,0.637538,16,4,0.586302,24,5,0.416667,0.263158,9.129095,3,1,5,2.236068,0.668153,9,5,0.666667,0.5,3,1,5,2.236068,0.668153,9,5,0.666667,0.5,3,0.922457,5,2.236068,0.668153,9,5,0.666667,0.5,3,1,5,2.236068,0.668153,9,5,0.666667,0.5,1,0.644661,3,1.732051,0.408248,1,1,0.4,0.25,3,0.922457,5,2.236068,0.668153,9,5,0.666667,0.5
1,1,1,6,1.129863,7,2.645751,0.632456,13,6,0.631579,0.461538,7,0.47004,8,2.828427,0.555556,14,5,0.555556,0.384615,19.397097,6,1.129863,7,2.645751,0.632456,13,6,0.631579,0.461538,7,0.483373,8,2.828427,0.555556,14,5,0.555556,0.384615,19.403763,5,0.810741,3,1.732051,0.930484,11,5,0.769231,0.625,6,0.666667,4,2,0.904762,12,4,0.666667,0.5,15.369048,6,1.043614,7,2.645751,0.673575,13,6,0.666667,0.5,7,0.613757,8,2.828427,0.603023,14,5,0.588235,0.416667,19.525054,1,1,2,1.414214,0.75,4,3,0.75,0.6,1,1,2,1.414214,0.75,4,3,0.75,0.6,1,0.954487,2,1.414214,0.75,4,3,0.75,0.6,1,1,2,1.414214,0.75,4,3,0.75,0.6,0,0,2,1.414214,0,0,0,0,0,1,0.954487,2,1.414214,0.75,4,3,0.75,0.6
1,1,1,7,1.779021,8,2.828427,0.934513,12,21,0.875,0.777778,11,0.613936,10,3.162278,0.907563,16,18,0.8,0.666667,12.230089,7,1.703795,8,2.828427,0.934513,12,21,0.875,0.777778,11,0.620046,10,3.162278,0.907563,16,18,0.8,0.666667,12.231311,7,1.1184,6,3.464102,0.978427,12,10,0.952381,0.909091,11,0.661804,6,2.828427,0.974434,16,9,0.9,0.818182,9.636569,6,1.870874,6,2.44949,0.973089,12,17,0.871795,0.772727,10,0.855747,10,3.162278,0.95261,16,15,0.810811,0.681818,11.492653,3,1.216667,3,1.732051,0.83666,3,7,0.823529,0.7,3,1.216667,3,1.732051,0.83666,3,7,0.823529,0.7,3,1.18,3,1.732051,0.83666,3,7,0.823529,0.7,3,1.216667,3,1.732051,0.83666,3,7,0.823529,0.7,1,0.984615,2,1.414214,0.75,2,3,0.75,0.6,3,1.18,3,1.732051,0.83666,3,7,0.823529,0.7
1,1,1,8,1.472908,14,3.741657,0.667424,26,11,0.611111,0.44,10,0.53609,16,4,0.6,28,9,0.529412,0.36,23.008501,8,1.378181,14,3.741657,0.667424,26,11,0.611111,0.44,10,0.527523,16,4,0.6,28,9,0.529412,0.36,23.005645,4,0.948148,4,2.44949,0.954864,18,8,0.888889,0.8,5,0.661376,6,2.828427,0.933411,20,7,0.823529,0.7,14.648914,5,1.156341,8,3.162278,0.940884,18,10,0.8,0.666667,7,0.749724,10,3.741657,0.904194,20,8,0.695652,0.533333,17.208187,0,1,0,0,1,0,6,1,1,0,1,0,0,1,0,6,1,1,0,1,0,0,1,0,6,1,1,0,1,0,0,1,0,6,1,1,0,0,2,1.414214,0,0,0,0,0,0,1,0,0,1,0,6,1,1
-1,0,1,15,0.920689,17,4.123106,0.58554,29,11,0.578947,0.407407,16,0.555525,18,4.242641,0.550689,28,10,0.540541,0.37037,39.129883,15,0.877073,17,4.123106,0.58554,29,11,0.578947,0.407407,16,0.554806,18,4.242641,0.550689,28,10,0.540541,0.37037,39.129523,8,0.837895,7,3.316625,0.964635,23,4,0.615385,0.444444,8,0.726316,8,3.464102,0.961142,22,4,0.615385,0.444444,24.105694,15,0.928046,17,4.358899,0.599145,27,11,0.611111,0.44,16,0.616124,18,4.472136,0.567367,26,10,0.571429,0.4,38.313527,8,0.810737,10,3.162278,0.583333,16,7,0.583333,0.411765,8,0.814205,10,3.162278,0.583333,16,7,0.583333,0.411765,8,0.805081,10,3.162278,0.583333,16,7,0.583333,0.411765,8,0.810737,10,3.162278,0.583333,16,7,0.583333,0.411765,2,0,2,1.414214,0,0,0,0,0,8,0.805081,10,3.162278,0.583333,16,7,0.583333,0.411765
1,1,1,8,1.256317,12,3.741657,0.580948,18,8,0.615385,0.444444,10,0.492436,14,4,0.385758,18,5,0.434783,0.277778,10.518151,8,1.221453,12,3.741657,0.580948,18,8,0.615385,0.444444,10,0.519246,14,4,0.385758,18,5,0.434783,0.277778,10.523513,5,0.934028,6,2.828427,0.921132,14,7,0.933333,0.875,6,0.527778,6,2.828427,0.846114,16,7,0.933333,0.875,8.20213,8,1.177188,12,3.741657,0.663403,16,7,0.608696,0.4375,9,0.655556,14,4.242641,0.400892,16,5,0.47619,0.3125,10.017556,1,0.90322,2,1.414214,0.666667,2,2,0.666667,0.5,1,0.90322,2,1.414214,0.666667,2,2,0.666667,0.5,1,0.811111,2,1.414214,0.666667,2,2,0.666667,0.5,1,0.90322,2,1.414214,0.666667,2,2,0.666667,0.5,3,0.711765,6,2.828427,0,2,0,0,0,1,0.811111,2,1.414214,0.666667,2,2,0.666667,0.5
-1,0,1,11,1.674236,13,3.605551,0.660578,21,12,0.648649,0.48,14,0.502086,20,4.472136,0.333333,26,5,0.333333,0.2,8.855111,11,1.623067,13,3.605551,0.693103,21,11,0.628571,0.458333,14,0.498449,20,4.472136,0.375735,26,5,0.344828,0.208333,8.862435,9,1,11,4.123106,0.938835,17,6,0.75,0.6,11,0.477778,10,3.464102,0.869267,22,5,0.666667,0.5,6.747227,11,1.43652,13,3.872983,0.747545,21,11,0.709677,0.55,14,0.635556,16,4.242641,0.526316,26,6,0.461538,0.3,8.520756,4,1.118132,5,2.236068,0.566947,7,3,0.545455,0.375,4,1.118132,5,2.236068,0.566947,7,3,0.545455,0.375,4,0.931273,5,2.236068,0.566947,7,3,0.545455,0.375,4,1.118132,5,2.236068,0.566947,7,3,0.545455,0.375,1,0.97,1,1,0.816497,1,2,0.8,0.666667,4,0.931273,5,2.236068,0.566947,7,3,0.545455,0.375
1,1,1,9,1.66839,10,3.162278,0.780013,18,14,0.736842,0.583333,15,0.552655,16,4,0.578947,24,8,0.5,0.333333,9.852134,9,1.475392,10,3.162278,0.780013,18,14,0.736842,0.583333,15,0.575094,16,4,0.578947,24,8,0.5,0.333333,9.855339,8,0.983728,6,2.828427,0.981761,18,9,0.947368,0.9,12,0.561086,6,2.828427,0.94299,22,7,0.823529,0.7,7.550862,9,1.533044,8,2.828427,0.878871,18,13,0.764706,0.619048,15,0.68268,14,3.741657,0.758621,24,7,0.5,0.333333,9.430899,3,1.174359,4,2,0.676123,4,4,0.666667,0.5,3,1.164035,4,2,0.676123,4,4,0.666667,0.5,2,1.095238,2,1.414214,0.845154,2,5,0.833333,0.714286,3,1.174359,4,2,0.676123,4,4,0.666667,0.5,1,0.977778,1,1,0.816497,1,2,0.8,0.666667,2,1.095238,2,1.414214,0.845154,2,5,0.833333,0.714286
1,1,1,8,1.737489,7,2.645751,0.916579,13,23,0.884615,0.793103,15,0.600548,14,3.741657,0.788241,20,17,0.73913,0.586207,9.056973,8,1.727147,7,2.645751,0.916579,13,23,0.884615,0.793103,15,0.600077,14,3.741657,0.788241,20,17,0.73913,0.586207,9.056914,8,1.125253,7,4.358899,0.986148,13,13,1,1,15,0.594406,6,2.828427,0.978945,20,10,0.869565,0.769231,7.130072,8,1.763772,7,2.645751,0.952853,13,19,0.863636,0.76,15,0.698309,12,3.464102,0.88695,20,14,0.717949,0.56,8.415914,4,1.396581,4,2,0.845154,6,7,0.777778,0.636364,4,1.396581,4,2,0.845154,6,7,0.777778,0.636364,4,1.275,4,2,0.845154,6,7,0.777778,0.636364,4,1.396581,4,2,0.845154,6,7,0.777778,0.636364,0,1,0,0,1,0,3,1,1,4,1.275,4,2,0.845154,6,7,0.777778,0.636364
1,1,1,8,0.607328,10,3.162278,0.649519,18,8,0.64,0.470588,8,0.584934,12,3.464102,0.540062,16,6,0.521739,0.352941,15.821259,8,0.56974,10,3.162278,0.649519,18,8,0.64,0.470588,8,0.581004,12,3.464102,0.540062,16,6,0.521739,0.352941,15.819949,4,0.654286,4,2,0.96225,12,6,0.923077,0.857143,5,0.574074,4,2,0.944911,10,6,0.923077,0.857143,10.099735,8,0.673521,10,3.162278,0.680414,18,8,0.666667,0.5,8,0.686966,12,3.464102,0.57735,16,6,0.545455,0.375,15.882957,3,0.54245,3,1.732051,0.730297,7,4,0.727273,0.571429,3,0.54245,3,1.732051,0.730297,7,4,0.727273,0.571429,3,0.615643,3,1.732051,0.730297,7,4,0.727273,0.571429,3,0.54245,3,1.732051,0.730297,7,4,0.727273,0.571429,0,0.888889,1,1,0.707107,0,1,0.666667,0.5,3,0.615643,3,1.732051,0.730297,7,4,0.727273,0.571429
1,1,1,21,0.60083,24,5.09902,0.688062,42,16,0.615385,0.444444,21,0.60083,24,5.09902,0.688062,42,16,0.615385,0.444444,110.447741,21,0.593104,24,5.09902,0.688062,42,16,0.615385,0.444444,21,0.593104,24,5.09902,0.688062,42,16,0.615385,0.444444,110.440015,17,0.588889,10,5.09902,0.914128,36,9,0.947368,0.9,17,0.588889,10,5.09902,0.914128,36,9,0.947368,0.9,80.449404,21,0.620517,24,5.09902,0.731564,42,15,0.6,0.428571,21,0.620517,24,5.09902,0.731564,42,15,0.6,0.428571,109.479672,7,0.465399,10,3.162278,0.447214,12,3,0.4,0.25,7,0.465399,10,3.162278,0.447214,12,3,0.4,0.25,7,0.514286,10,3.162278,0.447214,12,3,0.4,0.25,7,0.465399,10,3.162278,0.447214,12,3,0.4,0.25,3,0.706116,6,2.44949,0.507093,8,3,0.5,0.333333,7,0.514286,10,3.162278,0.447214,12,3,0.4,0.25
1,1,1,5,0.681095,10,3.162278,0.761905,16,13,0.722222,0.565217,5,0.681095,10,3.162278,0.761905,16,13,0.722222,0.565217,49.892718,5,0.684013,10,3.162278,0.761905,16,13,0.722222,0.565217,5,0.684013,10,3.162278,0.761905,16,13,0.722222,0.565217,49.895635,3,0.725077,4,2,0.971071,10,9,0.947368,0.9,3,0.725077,4,2,0.971071,10,9,0.947368,0.9,31.543517,4,0.827258,8,2.828427,0.897436,10,11,0.733333,0.578947,4,0.827258,8,2.828427,0.897436,10,11,0.733333,0.578947,38.865402,2,0.624212,3,1.732051,0.771517,5,5,0.769231,0.625,2,0.67447,3,1.732051,0.771517,5,5,0.769231,0.625,1,0.646825,1,1,0.92582,1,6,0.923077,0.857143,2,0.624212,3,1.732051,0.771517,5,5,0.769231,0.625,1,0.362719,4,2,0.333333,2,1,0.333333,0.2,1,0.646825,1,1,0.92582,1,6,0.923077,0.857143
1,1,1,6,0.64593,7,2.645751,0.925429,15,21,0.893617,0.807692,6,0.657033,6,2.44949,0.921372,12,20,0.888889,0.8,12.429196,6,0.638517,7,2.645751,0.925429,15,21,0.893617,0.807692,6,0.650074,6,2.44949,0.921372,12,20,0.888889,0.8,12.427456,6,0.653086,7,3,0.977423,13,11,0.916667,0.846154,5,0.884259,6,3.162278,0.961815,10,10,0.909091,0.833333,9.437694,5,0.764541,5,2.236068,0.96523,15,20,0.930233,0.869565,4,0.702665,8,3.162278,0.914366,12,18,0.878049,0.782609,12.109992,2,0.874039,2,1.414214,0.816497,4,4,0.8,0.666667,2,0.874039,2,1.414214,0.816497,4,4,0.8,0.666667,2,0.808333,2,1.414214,0.816497,4,4,0.8,0.666667,2,0.874039,2,1.414214,0.816497,4,4,0.8,0.666667,1,0.73337,1,1,0.942809,1,8,0.941176,0.888889,2,0.808333,2,1.414214,0.816497,4,4,0.8,0.666667
1,1,1,8,0.764664,11,3.605551,0.59604,19,8,0.64,0.470588,9,0.551202,12,3.741657,0.505181,16,6,0.545455,0.375,12.179624,8,0.790098,11,3.605551,0.641533,19,7,0.608696,0.4375,9,0.555654,12,3.741657,0.534522,16,6,0.571429,0.4,12.200816,5,0.835556,3,3,0.922456,15,6,1,1,7,0.574074,6,3.464102,0.863636,14,5,0.909091,0.833333,9.661059,8,0.850145,11,3.605551,0.641533,19,7,0.608696,0.4375,8,0.659357,14,4,0.467707,16,5,0.47619,0.3125,12.228939,3,0.590598,6,2.44949,0.5,8,3,0.5,0.333333,3,0.590598,6,2.44949,0.5,8,3,0.5,0.333333,3,0.542647,6,2.44949,0.5,8,3,0.5,0.333333,3,0.590598,6,2.44949,0.5,8,3,0.5,0.333333,0,0,2,1.414214,0,0,0,0,0,3,0.542647,6,2.44949,0.5,8,3,0.5,0.333333
-1,0,1,17,0.455597,20,4.690416,0.426401,32,8,0.457143,0.296296,15,0.532087,20,4.690416,0.353553,28,6,0.387097,0.24,15.040631,17,0.510573,18,4.242641,0.533002,30,9,0.514286,0.346154,15,0.593879,18,4.242641,0.471405,26,7,0.451613,0.291667,14.410241,13,0.644048,8,2.828427,0.942928,24,7,0.777778,0.636364,11,0.449074,12,3.741657,0.880082,22,5,0.625,0.454545,11.230072,17,0.657182,14,4,0.734968,30,9,0.62069,0.45,15,0.69213,16,4.898979,0.523785,26,8,0.592593,0.421053,14.425708,4,0.576461,4,2,0.714286,10,5,0.714286,0.555556,4,0.576461,4,2,0.714286,10,5,0.714286,0.555556,4,0.57619,4,2,0.714286,10,5,0.714286,0.555556,4,0.576461,4,2,0.714286,10,5,0.714286,0.555556,1,0,3,1.732051,0,0,0,0,0,4,0.57619,4,2,0.714286,10,5,0.714286,0.555556
1,1,1,14,0.554439,19,4.358899,0.512989,31,10,0.512821,0.344828,15,0.545589,20,4.472136,0.473684,30,9,0.473684,0.310345,40.137719,13,0.710924,15,3.872983,0.634335,29,12,0.631579,0.461538,14,0.704411,16,4,0.600751,28,11,0.594595,0.423077,37.661417,10,0.742632,7,3,0.922053,29,9,0.9,0.818182,11,0.713684,8,3.162278,0.912843,28,8,0.842105,0.727273,30.679091,13,0.833368,15,3.872983,0.800641,29,8,0.571429,0.4,14,0.814119,16,4,0.773111,28,8,0.571429,0.4,36.279329,2,0.5975,5,2.236068,0.547723,5,3,0.545455,0.375,2,0.5975,5,2.236068,0.547723,5,3,0.545455,0.375,2,0.628333,5,2.236068,0.668153,5,3,0.666667,0.5,2,0.5975,5,2.236068,0.547723,5,3,0.545455,0.375,0,0.515,1,1,0.707107,0,1,0.666667,0.5,2,0.628333,5,2.236068,0.668153,5,3,0.666667,0.5
-1,0,1,18,2.132141,23,5,0.635489,31,12,0.533333,0.363636,20,0.572686,30,5.656854,0.428571,38,6,0.307692,0.181818,12.643453,18,1.991126,21,4.795832,0.66575,31,13,0.577778,0.40625,20,0.573663,28,5.477226,0.464286,38,7,0.358974,0.21875,12.511612,11,1,7,3.872983,0.940188,29,9,0.9,0.818182,16,0.613191,10,3.464102,0.92582,36,8,0.842105,0.727273,9.571561,16,1.80031,19,4.582576,0.802832,31,11,0.578947,0.407407,19,0.650319,24,4.898979,0.675923,36,7,0.411765,0.259259,11.612031,4,1.210794,6,2.44949,0.571429,8,4,0.571429,0.4,4,1.210794,6,2.44949,0.571429,8,4,0.571429,0.4,4,1.052795,6,2.44949,0.571429,8,4,0.571429,0.4,4,1.210794,6,2.44949,0.571429,8,4,0.571429,0.4,4,1.026423,5,2.236068,0.471405,5,2,0.444444,0.285714,4,1.052795,6,2.44949,0.571429,8,4,0.571429,0.4
1,1,1,9,0.746397,8,2.828427,0.890264,16,24,0.872727,0.774194,9,0.746397,8,2.828427,0.890264,16,24,0.872727,0.774194,63.112009,9,0.74973,8,2.828427,0.895979,16,23,0.867925,0.766667,9,0.74973,8,2.828427,0.895979,16,23,0.867925,0.766667,62.108727,7,0.716825,2,1.414214,0.991668,16,12,0.96,0.923077,7,0.716825,2,1.414214,0.991668,16,12,0.96,0.923077,42.005784,8,0.841404,8,2.828427,0.939471,12,19,0.844444,0.730769,8,0.841404,8,2.828427,0.939471,12,19,0.844444,0.730769,53.184516,1,0.680225,4,2,0.75,4,6,0.75,0.6,1,0.680225,4,2,0.75,4,6,0.75,0.6,1,0.75,4,2,0.75,4,6,0.75,0.6,1,0.680225,4,2,0.75,4,6,0.75,0.6,1,0.5671,2,1.414214,0.5,0,1,0.5,0.333333,1,0.75,4,2,0.75,4,6,0.75,0.6
